F-score,CDl1,CDl2,EMD
0.2815895676612854,17.817075729370117,1.0012723207473755,0.0
0.2796899080276489,18.013233184814453,1.0084680318832397,0.0
0.27648118138313293,18.097349166870117,1.0310250520706177,0.0
0.2812348008155823,18.13136100769043,1.0308358669281006,0.0
0.27704858779907227,19.209537506103516,1.232622504234314,0.0
0.2844732403755188,18.51915740966797,1.1023226976394653,0.0
0.2779480218887329,18.693069458007812,1.15482759475708,0.0
0.2814562916755676,18.636425018310547,1.1313074827194214,0.0
0.29172229766845703,17.37030601501465,0.989759087562561,0.0
0.2882055342197418,17.997295379638672,1.0895785093307495,0.0
0.29544875025749207,17.57853126525879,1.0629318952560425,0.0
0.29051268100738525,17.259061813354492,0.9507835507392883,0.0
0.28619372844696045,18.97966766357422,1.3303658962249756,0.0
0.2841823101043701,18.13507843017578,1.0993298292160034,0.0
0.2882448732852936,17.92898178100586,1.0512981414794922,0.0
0.2885984480381012,19.48060417175293,1.6189671754837036,0.0
0.2756815552711487,18.518720626831055,1.082594871520996,0.0
0.27953508496284485,18.119871139526367,1.0123029947280884,0.0
0.2828478217124939,18.06047821044922,1.0236625671386719,0.0
0.2828778922557831,18.05158233642578,1.0055519342422485,0.0
0.27474522590637207,18.33749771118164,1.0332551002502441,0.0
0.2835657596588135,18.13727569580078,1.0262236595153809,0.0
0.27888572216033936,18.77893829345703,1.1214351654052734,0.0
0.2777779698371887,18.905038833618164,1.1644302606582642,0.0
0.2736351191997528,19.185043334960938,1.206268310546875,0.0
0.2781313955783844,20.95691680908203,1.8063462972640991,0.0
0.27658772468566895,20.030498504638672,1.3919575214385986,0.0
0.279314249753952,21.064851760864258,1.7924264669418335,0.0
0.27605947852134705,19.61328125,1.2921180725097656,0.0
0.2751060128211975,21.229244232177734,1.85581636428833,0.0
0.27860864996910095,20.342876434326172,1.4248178005218506,0.0
0.27561110258102417,19.620939254760742,1.2837562561035156,0.0
0.27472519874572754,19.667646408081055,1.4677555561065674,0.0
0.27945899963378906,19.785303115844727,1.5477367639541626,0.0
0.28075894713401794,18.26996421813965,1.0694488286972046,0.0
0.2781950533390045,18.741350173950195,1.1550849676132202,0.0
0.27815547585487366,19.01664924621582,1.1966456174850464,0.0
0.27381134033203125,19.85053253173828,1.4527031183242798,0.0
0.2821100652217865,18.830482482910156,1.2499648332595825,0.0
0.2798880636692047,19.298587799072266,1.2525471448898315,0.0
0.27817732095718384,18.368911743164062,1.059241771697998,0.0
0.2808760106563568,18.000829696655273,0.9934880137443542,0.0
0.2850995659828186,17.722557067871094,0.9780102372169495,0.0
0.2850472331047058,18.020977020263672,1.0092658996582031,0.0
0.2786448299884796,18.239564895629883,1.0303075313568115,0.0
0.28119316697120667,18.2442626953125,1.046662449836731,0.0
0.2805916965007782,18.54383087158203,1.0820804834365845,0.0
0.279314249753952,18.3701171875,1.072378158569336,0.0
0.2795602083206177,18.05609703063965,1.0220723152160645,0.0
0.27720728516578674,18.419706344604492,1.072742223739624,0.0
0.28138747811317444,18.08515167236328,1.0388612747192383,0.0
0.28154560923576355,18.173364639282227,1.0488618612289429,0.0
0.2824810743331909,18.5023250579834,1.1219072341918945,0.0
0.28126320242881775,18.409460067749023,1.0883342027664185,0.0
0.2791012227535248,18.750972747802734,1.1436997652053833,0.0
0.28173139691352844,19.245059967041016,1.2963141202926636,0.0
0.280027836561203,19.1171875,1.1906849145889282,0.0
0.27495816349983215,19.710500717163086,1.304356575012207,0.0
0.2771364748477936,18.80260467529297,1.120786428451538,0.0
0.27527594566345215,19.733396530151367,1.2815464735031128,0.0
0.27247145771980286,19.195377349853516,1.155126929283142,0.0
0.2725321650505066,20.492948532104492,1.434588074684143,0.0
0.2764665186405182,19.43528938293457,1.2345246076583862,0.0
0.2749744951725006,19.237342834472656,1.1835042238235474,0.0
0.2878425419330597,18.40458869934082,1.2411483526229858,0.0
0.28599098324775696,18.389341354370117,1.1873613595962524,0.0
0.2890665531158447,17.411008834838867,0.9639618396759033,0.0
0.28898903727531433,18.141023635864258,1.1221990585327148,0.0
0.28304538130760193,17.838829040527344,0.9931920766830444,0.0
0.289615273475647,18.15416717529297,1.1230069398880005,0.0
0.28441834449768066,17.937707901000977,1.024357795715332,0.0
0.28129830956459045,18.004953384399414,1.0250499248504639,0.0
0.28757843375205994,21.0284481048584,1.9289942979812622,0.0
0.2772601246833801,21.02626609802246,1.8649709224700928,0.0
0.28298038244247437,23.212963104248047,2.9728267192840576,0.0
0.28313350677490234,19.68042755126953,1.4611824750900269,0.0
0.2865009903907776,19.975427627563477,1.5805519819259644,0.0
0.2808670699596405,21.27193832397461,1.9606717824935913,0.0
0.2824205160140991,24.169631958007812,3.727837085723877,0.0
0.28416094183921814,21.332170486450195,2.1354458332061768,0.0
0.27510830760002136,18.162813186645508,1.0199159383773804,0.0
0.28091081976890564,18.327407836914062,1.0492141246795654,0.0
0.2769339382648468,18.41851043701172,1.0739516019821167,0.0
0.2774541974067688,18.21214485168457,1.0352715253829956,0.0
0.27666038274765015,18.60782241821289,1.0772831439971924,0.0
0.28088271617889404,18.32977294921875,1.0567083358764648,0.0
0.2790724039077759,19.06466293334961,1.1696369647979736,0.0
